date,Distance,Angle,Motion,Velocity,RSSI
89,11.2248317364327,0.604538808620928,1,0.157059538979722,179
90,11.3628948165275,0.613285795634693,1,0.138063080094778,176
91,11.3703345092633,0.622534788637159,0,-0.0170627327634776,175
92,11.363625848829,0.626213002204082,0,-0.00200627006366538,171
93,11.3893684798249,0.631088484688117,0,0.0374526753373505,171
94,11.3702450226554,0.635592919735554,0,-0.0191234571694832,171
95,11.3288292367402,0.630620594676604,0,-0.0414157859151878,171
96,11.2544295957574,0.617903329968976,-1,-0.0862040671038127,171
97,11.1599675210615,0.598763739064409,-1,-0.071912474881529,176
98,11.1398757332534,0.59131935824424,0,-0.0278810886054419,176
99,11.1820874409186,0.595252936049692,0,0.0422117076651904,177
100,11.2178098161439,0.604971300651315,0,0.0130043504187753,177
101,11.2361504136216,0.609259129893895,0,0.0143428263947225,176
102,11.2379230451729,0.612407763600196,0,-0.00968452788584706,175
103,11.2627152134029,0.615204434354423,0,0.0253589639361778,173
104,11.2297974031058,0.609653958697821,0,-0.0329178102971479,173
105,10.8487594412778,0.564061979698382,-1,-0.325162896374882,176
106,10.6483101344173,0.531843098551993,-1,-0.270029954039067,178
107,10.4107304983325,0.49331685355108,-1,-0.237579636084787,177
108,10.1780146106554,0.44922701341861,-1,-0.232715887677138,177
109,9.88743434250959,0.40106005796844,-1,-0.290580268145765,177
110,9.69336840068747,0.346286722954615,-1,-0.194065941822121,176
111,9.5768499933189,0.307643435326206,-1,-0.116518407368572,180
112,9.58281650270425,0.294334048417215,0,0.00596650938534715,180
113,9.54354997189592,0.289016076238388,0,-0.0257617024220558,180
114,9.53426813927092,0.286024176389452,0,-0.00928183262499971,180
115,9.51164780861928,0.28234209744297,0,-0.0226203306516339,181
116,9.47377868830895,0.276911548856533,0,-0.0378691203103312,181
117,9.46141361093569,0.272890139899627,0,-0.0123650773732589,181
118,9.40340139632976,0.267994231109743,0,-0.0312779978572983,180
119,9.36812138133852,0.263496306800387,0,-0.0379329359879836,179
120,9.3419522677899,0.257604403163311,0,-0.0261691135486224,179
121,9.30768877587336,0.251912233855398,0,-0.0342634919165352,179
122,9.27957037700013,0.249354697461558,0,-0.0281183988732305,170
123,9.24666293236927,0.244683801908915,0,-0.0329074446308617,178
124,9.21397402599295,0.239979237120694,0,-0.03268890637632,178
125,9.18703677464418,0.237335746283958,0,-0.0269372513487731,178
126,9.15616077883579,0.233658442386265,0,-0.0323838447014264,178
127,9.29886463395052,0.256601114813328,1,0.164075905363537,180
128,9.33043570174148,0.257929603624514,0,0.0196314117010683,180
129,9.34495763969536,0.258626422447542,0,0.0145219379538819,180
130,9.37403821384021,0.260012924498478,0,0.0290805741448477,180
131,9.40988091878188,0.260099259988123,0,0.0358427049416701,180
132,9.43387056526442,0.259422577159743,0,0.0239896464825406,180
133,9.45418237554729,0.256664674261997,0,0.0203118102828732,180
134,9.47300809958663,0.257234525317041,0,0.0188257240393313,180
135,9.50225652501717,0.258601423618789,0,0.0292484254305432,180
136,9.50664737364631,0.258479249266851,0,0.015021100712973,180
137,9.52983238634891,0.256751009374354,0,0.0100003845579959,180
138,9.55665429820746,0.257096013167418,0,0.0268219118585495,180
139,9.59874063816874,0.260253396550166,0,0.0410580371394431,180
140,9.62664498890548,0.261631725531387,0,0.00410139342914384,180
141,9.56026453657953,0.283045206442079,-1,-0.0653287469672019,181
142,9.71382292828482,0.423281838647617,1,0.153558391705294,179
143,10.3481043794203,0.513135309684106,1,0.499857729747122,177
144,10.6525845600504,0.505665189129562,1,0.0953515758371371,177
145,10.7105429973311,0.509075571253928,1,0.0579584372807194,177
146,10.7263151622308,0.514669660449501,0,0.0157721648997526,178
147,10.7210667437948,0.520313322929898,0,-0.0112370989759167,178
148,10.6574467612264,0.517247884289202,-1,-0.0573347453426951,178
149,10.6249404791497,0.518989299108448,0,0.00143648057854762,179
150,10.5994382911619,0.51602009463786,0,-0.0255021879878097,178
151,10.6916133446054,0.524051716698217,1,0.0885299254827832,178
152,11.074889230524,0.580075090851814,1,0.322726847517259,176
153,11.281115487229,0.612968085191837,1,0.277199027311923,174
154,11.4902276660843,0.63546008917705,1,0.209112178855243,177
155,11.9863913195306,0.690023392023391,1,0.135253609375576,181
156,11.9767528541344,0.690687807090519,0,-0.00963846539623603,180
157,11.9468731470989,0.689497718554876,0,-0.0298797070354624,180
158,11.9382436425597,0.689008155494367,0,-0.0213624543347191,180
159,11.8864761850133,0.684972549881621,-1,-0.0539115886511077,182
160,11.7906713267053,0.683944752112275,-1,-0.0958048583080178,181
161,11.7242187197424,0.68746995836385,-1,-0.0664526069629154,181
162,11.5886246811566,0.692622031903184,-1,-0.135594038585813,181
163,11.4525602539989,0.691134898334597,-1,-0.136064427157633,181
164,11.4674310841094,0.690062610981786,0,0.0148708301104925,180
165,11.5044578251306,0.681798534288819,0,0.0370267410211724,177
166,11.7311029360263,0.666215540948498,1,0.226645110895717,173
167,12.0000847219321,0.647668977189385,1,0.268981785905749,169
168,12.3608652535001,0.623772660194211,1,0.360780531568022,167
169,12.7294807397438,0.604040826867189,1,0.368615486243744,167
170,12.8810093620425,0.602526371900412,1,0.151528622298688,165
171,12.7874692442137,0.606614601801838,-1,-0.0967358111314525,170
172,12.7245043075066,0.610052307425292,-1,-0.0629649367070861,170
173,12.7625868076598,0.609878534016144,0,0.0380825001532301,171
174,12.8493589339162,0.608957873933952,1,0.0867721262563634,173
175,12.6654108152986,0.619122421266809,-1,-0.183948118617618,175
176,12.3407991576438,0.634971357829982,-1,-0.324611657654824,177
177,12.0633518215144,0.647859119508117,-1,-0.277447336129375,180
178,11.8762685839643,0.655579971517494,-1,-0.187083237550089,180
179,11.8082488725338,0.657875305880755,-1,-0.0680197114304928,180
180,11.7614568374424,0.654506906829819,0,-0.0467920350914035,180
181,11.8580003759992,0.645104343343196,1,0.0965435385567535,179
182,12.158434117385,0.626637203633503,1,0.300433741385879,174
183,12.6148806367954,0.604531127209919,1,0.456446519410372,168
184,12.9755053615483,0.59008668170799,1,0.360624724752894,164
185,13.0761183662761,0.583109326256659,1,0.100613004727768,164
186,13.0646217796542,0.580025122635826,0,-0.0114965866218952,164
187,13.0393116219467,0.574887478837248,0,-0.0197411955304414,163
188,12.9209771480678,0.578982125803156,-1,-0.11833447387893,167
189,12.7892049351382,0.581048208830793,-1,-0.131772212929548,163
190,12.742374848128,0.582523411457286,0,-0.046830087010175,162
191,12.8518741597233,0.574138290893431,1,0.10949931159527,162
192,12.9891094612991,0.568232478331079,1,0.137235301575824,164
193,13.0116787820416,0.563484862908266,1,0.0502965988235342,164
194,12.9907152436991,0.561773707822875,0,-0.0257946647830227,165
195,12.9991559583155,0.558641147532291,0,0.00844071461644447,167
196,13.0033903395115,0.542197158113665,0,0.00398720777626416,173
197,12.9165789720804,0.541726902875463,-1,-0.086811367431098,173
198,12.5235962021508,0.557893941542757,-1,-0.392982769929604,173
199,11.9364906939627,0.578850379743051,-1,-0.587105508188143,173
200,11.4979455379813,0.598711964348663,-1,-0.438545155981435,173
201,11.2277898003047,0.613041929427702,-1,-0.270155737676546,173
202,11.0767711962342,0.636066670381632,0,-0.0417738450540544,171
203,11.0494060507457,0.635645507083498,0,-0.0220999032697282,170
204,11.2945522448651,0.633936465452008,1,0.245146194119403,170
205,11.6703672159579,0.626236781432514,1,0.375814971092774,171
